,Unnamed: 0,Unnamed: 0.1,id,variable,value,time,month,day
0,843,844,AS14.06,mood,7.0,21:00,03,24
1,844,845,AS14.06,mood,8.0,09:00,03,25
2,845,846,AS14.06,mood,8.0,12:00,03,25
3,846,847,AS14.06,mood,6.0,15:00,03,25
4,847,848,AS14.06,mood,7.0,17:00,03,25
5,848,849,AS14.06,mood,6.0,21:00,03,25
6,849,850,AS14.06,mood,8.0,09:00,03,26
7,850,851,AS14.06,mood,7.0,12:00,03,26
8,851,852,AS14.06,mood,8.0,18:00,03,26
9,852,853,AS14.06,mood,9.0,21:00,03,26
10,853,854,AS14.06,mood,7.0,09:00,03,27
11,854,855,AS14.06,mood,6.0,14:00,03,27
12,855,856,AS14.06,mood,8.0,17:00,03,27
13,856,857,AS14.06,mood,7.0,21:00,03,27
14,857,858,AS14.06,mood,8.0,08:00,03,28
15,858,859,AS14.06,mood,9.0,12:00,03,28
16,859,860,AS14.06,mood,7.0,14:00,03,28
17,860,861,AS14.06,mood,7.0,19:00,03,28
18,861,862,AS14.06,mood,7.0,21:00,03,28
19,862,863,AS14.06,mood,9.0,09:00,03,29
20,863,864,AS14.06,mood,8.0,13:00,03,29
21,864,865,AS14.06,mood,7.0,16:00,03,29
22,865,866,AS14.06,mood,7.0,19:00,03,29
23,866,867,AS14.06,mood,8.0,21:00,03,29
24,867,868,AS14.06,mood,8.0,10:00,03,30
25,868,869,AS14.06,mood,8.0,12:00,03,30
26,869,870,AS14.06,mood,8.0,15:00,03,30
27,870,871,AS14.06,mood,8.0,18:00,03,30
28,871,872,AS14.06,mood,7.0,21:00,03,30
29,872,873,AS14.06,mood,7.0,11:00,03,31
30,873,874,AS14.06,mood,7.0,12:00,03,31
31,874,875,AS14.06,mood,7.0,15:00,03,31
32,875,876,AS14.06,mood,6.0,18:00,03,31
33,876,877,AS14.06,mood,8.0,21:00,03,31
34,877,878,AS14.06,mood,7.0,09:00,04,01
35,878,879,AS14.06,mood,7.0,15:00,04,01
36,879,880,AS14.06,mood,8.0,18:00,04,01
37,880,881,AS14.06,mood,9.0,21:00,04,01
38,881,882,AS14.06,mood,7.0,09:00,04,02
39,882,883,AS14.06,mood,7.0,12:00,04,02
40,883,884,AS14.06,mood,6.0,15:00,04,02
41,884,885,AS14.06,mood,7.0,18:00,04,02
42,885,886,AS14.06,mood,7.0,20:00,04,02
43,886,887,AS14.06,mood,6.0,11:00,04,03
44,887,888,AS14.06,mood,8.0,12:00,04,03
45,888,889,AS14.06,mood,7.0,15:00,04,03
46,889,890,AS14.06,mood,8.0,19:00,04,03
47,890,891,AS14.06,mood,7.0,21:00,04,03
48,891,892,AS14.06,mood,7.0,08:00,04,04
49,892,893,AS14.06,mood,6.0,12:00,04,04
50,893,894,AS14.06,mood,6.0,14:00,04,04
51,894,895,AS14.06,mood,8.0,19:00,04,04
52,895,896,AS14.06,mood,8.0,21:00,04,04
53,896,897,AS14.06,mood,7.0,10:00,04,05
54,897,898,AS14.06,mood,7.0,12:00,04,05
55,898,899,AS14.06,mood,8.0,15:00,04,05
56,899,900,AS14.06,mood,6.0,19:00,04,05
57,900,901,AS14.06,mood,7.0,21:00,04,05
58,901,902,AS14.06,mood,7.0,10:00,04,06
59,902,903,AS14.06,mood,6.0,12:00,04,06
60,903,904,AS14.06,mood,7.0,15:00,04,06
61,904,905,AS14.06,mood,7.0,19:00,04,06
62,905,906,AS14.06,mood,8.0,21:00,04,06
63,906,907,AS14.06,mood,5.0,10:00,04,07
64,907,908,AS14.06,mood,5.0,12:00,04,07
65,908,909,AS14.06,mood,6.0,15:00,04,07
66,909,910,AS14.06,mood,7.0,19:00,04,07
67,910,911,AS14.06,mood,8.0,21:00,04,07
68,911,912,AS14.06,mood,5.0,09:00,04,08
69,912,913,AS14.06,mood,5.0,12:00,04,08
70,913,914,AS14.06,mood,7.0,16:00,04,08
71,914,915,AS14.06,mood,7.0,18:00,04,08
72,915,916,AS14.06,mood,9.0,21:00,04,08
73,916,917,AS14.06,mood,9.0,08:00,04,09
74,917,918,AS14.06,mood,7.0,12:00,04,09
75,918,919,AS14.06,mood,7.0,15:00,04,09
76,919,920,AS14.06,mood,7.0,18:00,04,09
77,920,921,AS14.06,mood,7.0,21:00,04,09
78,921,922,AS14.06,mood,7.0,10:00,04,10
79,922,923,AS14.06,mood,8.0,12:00,04,10
80,923,924,AS14.06,mood,8.0,15:00,04,10
81,924,925,AS14.06,mood,8.0,20:00,04,10
82,925,926,AS14.06,mood,7.0,21:00,04,10
83,926,927,AS14.06,mood,8.0,09:00,04,11
84,927,928,AS14.06,mood,7.0,11:00,04,11
85,928,929,AS14.06,mood,8.0,15:00,04,11
86,929,930,AS14.06,mood,9.0,17:00,04,11
87,930,931,AS14.06,mood,7.0,21:00,04,11
88,931,932,AS14.06,mood,10.0,10:00,04,12
89,932,933,AS14.06,mood,8.0,12:00,04,12
90,933,934,AS14.06,mood,7.0,16:00,04,12
91,934,935,AS14.06,mood,7.0,18:00,04,12
92,935,936,AS14.06,mood,9.0,21:00,04,12
