,Unnamed: 0,id,time,variable,value
3646,3647,AS14.24,2014-04-14 21:00:00.000,mood,8.0
3647,3648,AS14.24,2014-04-15 09:00:00.000,mood,8.0
3648,3649,AS14.24,2014-04-15 12:00:00.000,mood,8.0
3649,3650,AS14.24,2014-04-15 15:00:00.000,mood,7.0
3650,3651,AS14.24,2014-04-15 20:00:00.000,mood,8.0
3651,3652,AS14.24,2014-04-15 21:00:00.000,mood,7.0
3652,3653,AS14.24,2014-04-16 09:00:00.000,mood,6.0
3653,3654,AS14.24,2014-04-16 13:00:00.000,mood,9.0
3654,3655,AS14.24,2014-04-16 15:00:00.000,mood,8.0
3655,3656,AS14.24,2014-04-16 18:00:00.000,mood,7.0
3656,3657,AS14.24,2014-04-16 21:00:00.000,mood,7.0
3657,3658,AS14.24,2014-04-17 09:00:00.000,mood,7.0
3658,3659,AS14.24,2014-04-17 12:00:00.000,mood,7.0
3659,3660,AS14.24,2014-04-17 15:00:00.000,mood,6.0
3660,3661,AS14.24,2014-04-17 18:00:00.000,mood,7.0
3661,3662,AS14.24,2014-04-18 09:00:00.000,mood,7.0
3662,3663,AS14.24,2014-04-18 14:00:00.000,mood,7.0
3663,3664,AS14.24,2014-04-18 15:00:00.000,mood,6.0
3664,3665,AS14.24,2014-04-18 18:00:00.000,mood,7.0
3665,3666,AS14.24,2014-04-18 21:00:00.000,mood,8.0
3666,3667,AS14.24,2014-04-19 10:00:00.000,mood,7.0
3667,3668,AS14.24,2014-04-19 12:00:00.000,mood,7.0
3668,3669,AS14.24,2014-04-19 17:00:00.000,mood,7.0
3669,3670,AS14.24,2014-04-19 21:00:00.000,mood,8.0
3670,3671,AS14.24,2014-04-20 09:00:00.000,mood,6.0
3671,3672,AS14.24,2014-04-20 13:00:00.000,mood,8.0
3672,3673,AS14.24,2014-04-20 16:00:00.000,mood,8.0
3673,3674,AS14.24,2014-04-20 18:00:00.000,mood,8.0
3674,3675,AS14.24,2014-04-20 21:00:00.000,mood,9.0
3675,3676,AS14.24,2014-04-21 12:00:00.000,mood,7.0
3676,3677,AS14.24,2014-04-21 17:00:00.000,mood,7.0
3677,3678,AS14.24,2014-04-21 19:00:00.000,mood,8.0
3678,3679,AS14.24,2014-04-21 21:00:00.000,mood,8.0
3679,3680,AS14.24,2014-04-22 08:00:00.000,mood,8.0
3680,3681,AS14.24,2014-04-22 12:00:00.000,mood,7.0
3681,3682,AS14.24,2014-04-22 15:00:00.000,mood,6.0
3682,3683,AS14.24,2014-04-22 17:00:00.000,mood,7.0
3683,3684,AS14.24,2014-04-22 21:00:00.000,mood,8.0
3684,3685,AS14.24,2014-04-23 11:00:00.000,mood,7.0
3685,3686,AS14.24,2014-04-23 12:00:00.000,mood,7.0
3686,3687,AS14.24,2014-04-23 15:00:00.000,mood,9.0
3687,3688,AS14.24,2014-04-23 22:00:00.000,mood,7.0
